FeTrIL,DDGR,VAE - Filter,VAE - GMM
1.0,1.0,1.0,1.0
0.980952380952381,1.0,1.0,0.9904761904761904
1.0,1.0,1.0,0.9923076923076924
0.9066666666666666,1.0,0.9933333333333334,0.9866666666666668
1.0,0.9933333333333334,1.0,0.9866666666666668
1.0,1.0,1.0,1.0
0.92,0.9866666666666668,0.9733333333333334,0.9866666666666668
1.0,1.0,1.0,0.98
0.9545454545454548,0.9272727272727274,0.9363636363636364,0.9181818181818182
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.9545454545454548,0.8818181818181818,0.9727272727272728,0.8181818181818181
1.0,1.0,1.0,1.0
1.0,0.9866666666666668,0.9866666666666668,0.9933333333333334
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9904761904761904,1.0,1.0
0.9933333333333334,0.9933333333333334,0.9933333333333334,0.9866666666666668
0.92,0.9866666666666668,0.98,0.98
1.0,1.0,1.0,1.0
0.5466666666666666,0.9733333333333334,0.9733333333333334,0.9866666666666668
0.980952380952381,0.9238095238095236,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
