FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.569811320754717,0.1773584905660377,0.6603773584905661,0.6339622641509434
0.673913043478261,0.3304347826086956,0.5086956521739131,0.8043478260869564
0.7735849056603774,0.2830188679245283,0.6264150943396227,0.7660377358490567
0.7290322580645162,0.2903225806451612,0.4709677419354839,0.635483870967742
0.7650793650793651,0.3206349206349206,0.4317460317460317,0.5650793650793651
0.6481481481481481,0.2888888888888888,0.4074074074074074,0.4444444444444445
0.6126984126984126,0.3269841269841269,0.815873015873016,0.8952380952380953
0.7481481481481482,0.4074074074074073,0.6407407407407407,0.5740740740740742
0.673913043478261,0.3782608695652174,0.3739130434782608,0.4913043478260869
0.6264150943396226,0.1924528301886792,0.6981132075471697,0.6264150943396226
0.562962962962963,0.237037037037037,0.3888888888888889,0.5481481481481482
0.5967741935483871,0.3290322580645161,0.5258064516129032,0.5967741935483872
0.6130434782608696,0.3478260869565217,0.4391304347826086,0.5782608695652174
0.5935483870967742,0.1483870967741935,0.632258064516129,0.7096774193548387
0.5592592592592593,0.2925925925925925,0.5148148148148148,0.7074074074074075
0.720754716981132,0.3773584905660377,0.6452830188679245,0.8264150943396226
0.5888888888888889,0.2592592592592592,0.662962962962963,0.7629629629629631
0.7333333333333333,0.2777777777777778,0.6703703703703704,0.8222222222222223
0.7745454545454546,0.3018181818181818,0.5454545454545455,0.8472727272727273
0.7,0.3740740740740741,0.6333333333333333,0.762962962962963
0.5272727272727273,0.2618181818181818,0.6363636363636364,0.7563636363636363
0.6451612903225807,0.4290322580645161,0.7225806451612904,0.7870967741935486
0.7022222222222222,0.3022222222222222,0.711111111111111,0.7777777777777779
0.7481481481481482,0.4629629629629629,0.5222222222222221,0.5148148148148148
0.6618181818181819,0.3090909090909091,0.7018181818181819,0.7490909090909091
0.4629629629629629,0.311111111111111,0.6074074074074074,0.7296296296296296
0.6603773584905661,0.2943396226415093,0.630188679245283,0.7811320754716983
0.5444444444444445,0.4074074074074073,0.6814814814814816,0.7740740740740741
0.5814814814814815,0.3,0.5629629629629629,0.8
0.7565217391304347,0.2739130434782608,0.6304347826086956,0.6130434782608696
