FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
1.0,1.0,1.0,1.0,1.0
1.0,0.999421965317919,1.0,1.0,1.0
1.0,1.0,1.0,0.9983193277310924,0.9974789915966388
1.0,0.9994505494505496,1.0,1.0,1.0
1.0,0.9994505494505496,1.0,0.9989010989010988,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.99921568627451,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9992779783393502,1.0,0.9992779783393502,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9989010989010988,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9966386554621848,0.9991596638655462,0.9991596638655462
1.0,0.9992779783393502,1.0,0.9992779783393502,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9994505494505496,1.0,0.9994505494505496,1.0
1.0,1.0,0.999421965317919,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9992779783393502,0.9985559566787005,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9994505494505496,1.0,0.9989010989010988,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.999421965317919,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9992779783393502,1.0,1.0
1.0,1.0,1.0,1.0,1.0
