FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.3185750636132315,0.3358778625954198,0.5384223918575064,0.5419847328244274
0.2361323155216284,0.3674300254452926,0.5643765903307888,0.6407124681933842
0.2091603053435113,0.2987277353689567,0.588295165394402,0.5241730279898219
0.2346055979643765,0.3689567430025445,0.6381679389312976,0.5969465648854962
0.2778625954198473,0.3078880407124681,0.4610687022900763,0.6249363867684478
0.1552162849872773,0.4244274809160305,0.4575063613231552,0.6284987277353691
0.1185750636132314,0.3603053435114504,0.5877862595419847,0.6020356234096692
0.2478371501272263,0.3694656488549618,0.4198473282442748,0.4620865139949109
0.2183206106870228,0.332824427480916,0.5750636132315521,0.605089058524173
0.1699745547073791,0.3155216284987276,0.610178117048346,0.5745547073791348
0.1913486005089058,0.3709923664122137,0.4666666666666667,0.6076335877862595
0.1918575063613231,0.3979643765903308,0.6615776081424937,0.753180661577608
0.1389312977099236,0.2839694656488549,0.5486005089058523,0.5837150127226463
0.2880407124681933,0.289058524173028,0.6,0.6865139949109414
0.3445292620865139,0.2951653944020356,0.6142493638676845,0.6804071246819339
0.1949109414758269,0.287531806615776,0.5201017811704836,0.594910941475827
0.1618320610687022,0.4178117048346055,0.5190839694656488,0.6631043256997456
0.1994910941475826,0.2921119592875318,0.5923664122137404,0.6844783715012722
0.1730279898218829,0.3206106870229007,0.6412213740458015,0.7180661577608143
0.3119592875318066,0.4081424936386768,0.5333333333333334,0.6178117048346056
0.1638676844783714,0.3216284987277353,0.4707379134860051,0.6167938931297711
0.226972010178117,0.35470737913486,0.5806615776081425,0.593384223918575
0.2544529262086514,0.30941475826972,0.3750636132315521,0.5185750636132316
0.203562340966921,0.3689567430025445,0.579643765903308,0.5618320610687023
0.198473282442748,0.2951653944020356,0.6178117048346057,0.5653944020356234
0.3389312977099236,0.3022900763358778,0.5460559796437658,0.5750636132315522
0.2010178117048346,0.2910941475826972,0.5384223918575063,0.6208651399491094
0.2071246819338422,0.3343511450381679,0.5567430025445292,0.6234096692111958
0.2050890585241729,0.4081424936386768,0.5287531806615775,0.6447837150127227
0.2127226463104325,0.3272264631043257,0.4498727735368956,0.5012722646310432
