method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
VAE_Adapt,100,0.47577266682091135,1.427318000462734,2.1935010116097553,6.580503034829266,8.007821035292
VAE_BBox,100,0.4722786604571675,1.4168359813715021,2.009365862093728,6.028097586281183,7.4449335676526855
VAE_Filter,100,0.48051865056460646,1.4415559516938194,2.036785916649909,6.110357749949727,7.551913701643546
VAE_GMM,100,0.49050046438158096,1.4715013931447434,2.3092232814261484,6.927669844278445,8.39917123742319
VAE_Adapt,142,0.47577266682091135,1.427318000462734,2.1935010116097553,6.580503034829266,8.007821035292
VAE_BBox,142,0.4722786604571675,1.4168359813715021,2.009365862093728,6.028097586281183,7.4449335676526855
VAE_Filter,142,0.48051865056460646,1.4415559516938194,2.036785916649909,6.110357749949727,7.551913701643546
VAE_GMM,142,0.49050046438158096,1.4715013931447434,2.3092232814261484,6.927669844278445,8.39917123742319
VAE_Adapt,201,0.47577266682091135,1.427318000462734,2.1935010116097553,6.580503034829266,8.007821035292
VAE_BBox,201,0.4722786604571675,1.4168359813715021,2.009365862093728,6.028097586281183,7.4449335676526855
VAE_Filter,201,0.48051865056460646,1.4415559516938194,2.036785916649909,6.110357749949727,7.551913701643546
VAE_GMM,201,0.49050046438158096,1.4715013931447434,2.3092232814261484,6.927669844278445,8.39917123742319
VAE_Adapt,285,0.47577266682091135,1.427318000462734,2.1935010116097553,6.580503034829266,8.007821035292
VAE_BBox,285,0.4722786604571675,1.4168359813715021,2.009365862093728,6.028097586281183,7.4449335676526855
VAE_Filter,285,0.48051865056460646,1.4415559516938194,2.036785916649909,6.110357749949727,7.551913701643546
VAE_GMM,285,0.49050046438158096,1.4715013931447434,2.3092232814261484,6.927669844278445,8.39917123742319
VAE_Adapt,135,0.47577266682091135,1.427318000462734,2.1935010116097553,6.580503034829266,8.007821035292
VAE_BBox,135,0.4722786604571675,1.4168359813715021,2.009365862093728,6.028097586281183,7.4449335676526855
VAE_Filter,135,0.48051865056460646,1.4415559516938194,2.036785916649909,6.110357749949727,7.551913701643546
VAE_GMM,135,0.49050046438158096,1.4715013931447434,2.3092232814261484,6.927669844278445,8.39917123742319
EWC_Replay,100,0.7779986823846896,2.333996047154069,0.02311204531126548,0.06933613593379653,2.4033321830878656
EWC_Replay,135,0.7763414008087581,2.3290242024262744,0.01932241582208204,0.05796724746624626,2.3869914498925207
EWC_Replay,142,0.7947842015491591,2.3843526046474777,0.0250339510540167,0.07510185316205018,2.4594544578095276
EWC_Replay,201,0.8067156339629932,2.4201469018889794,0.026514724371609844,0.07954417311482956,2.499691075003809
EWC_Replay,285,0.8132572647784322,2.4397717943352957,0.026546342586063643,0.07963902775819098,2.5194108220934868
LUCIR,100,0.536133819197615,1.608401457592845,0.18432148179246316,0.5529644453773896,2.1613659029702346
LUCIR,135,0.7142919208130075,2.142875762439023,0.16307547261524527,0.4892264178457359,2.632102180284759
LUCIR,142,0.5558456349455648,1.6675369048366946,0.17840774571316106,0.5352232371394833,2.202760141976178
LUCIR,201,0.5685746114480275,1.7057238343440821,0.17724593529270746,0.5317378058781227,2.2374616402222047
LUCIR,285,0.5842036972319087,1.752611091695726,0.1776730892124275,0.5330192676372827,2.285630359333009
Random,100,0.4763164955294794,1.4289494865884385,0.03873587948580576,0.11620763845741747,1.545157125045856
Random,135,0.4672680769695175,1.4018042309085528,0.01957042117085716,0.058711263512571624,1.4605154944211245
Random,142,0.47540607457773554,1.4262182237332066,0.033229182432923,0.09968754729876912,1.5259057710319757
Random,201,0.47782813130429497,1.433484393912885,0.030261796961228,0.0907853908836841,1.5242697847965692
Random,285,0.4897875777652695,1.4693627332958084,0.02949250005185598,0.08847750015556807,1.5578402334513763
iCaRL,100,0.3924899419148763,1.177469825744629,0.1913401907020144,0.5740205721060435,1.7514903978506724
iCaRL,135,0.5497615774037937,1.649284732211381,0.16944097927047147,0.5083229378114144,2.1576076700227955
iCaRL,142,0.397689819679492,1.1930694590384763,0.18639671745399627,0.5591901523619891,1.7522596114004654
iCaRL,201,0.40114584498383377,1.2034375349515014,0.18568472155818233,0.557054164674547,1.7604916996260485
iCaRL,285,0.4041137552447617,1.2123412657342851,0.18583710855700902,0.5575113256710271,1.7698525914053123
