FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.5686274509803921,0.4784313725490196,0.7450980392156863,0.7372549019607842
0.3625,0.5583333333333333,0.5875,0.8166666666666667
0.4470588235294118,0.3294117647058823,0.7490196078431373,0.8627450980392158
0.5821428571428571,0.5107142857142858,0.5821428571428571,0.5642857142857143
0.4771929824561404,0.4771929824561403,0.5228070175438596,0.4771929824561403
0.4901960784313725,0.3725490196078431,0.627450980392157,0.7725490196078432
0.6280701754385964,0.5017543859649123,0.6736842105263158,0.6035087719298246
0.5576923076923077,0.5192307692307693,0.2846153846153846,0.3884615384615384
0.3666666666666667,0.5541666666666667,0.6541666666666667,0.7541666666666667
0.5725490196078431,0.4235294117647058,0.8117647058823529,0.8666666666666666
0.5115384615384615,0.4307692307692307,0.6423076923076924,0.653846153846154
0.4436363636363635,0.3672727272727272,0.6072727272727273,0.5890909090909091
0.5083333333333334,0.3791666666666667,0.6333333333333334,0.6583333333333333
0.4857142857142856,0.4178571428571428,0.7678571428571429,0.725
0.5333333333333333,0.4980392156862745,0.807843137254902,0.8980392156862745
0.5294117647058825,0.3529411764705882,0.4705882352941176,0.6705882352941177
0.4153846153846153,0.6423076923076922,0.5346153846153847,0.5230769230769232
0.4461538461538462,0.3923076923076923,0.5038461538461538,0.7192307692307691
0.5547169811320755,0.4377358490566038,0.4,0.4415094339622641
0.4188679245283018,0.3622641509433962,0.6867924528301887,0.7698113207547169
0.4981132075471698,0.4188679245283019,0.6415094339622641,0.7509433962264149
0.5054545454545455,0.4072727272727272,0.6290909090909091,0.4763636363636362
0.3458333333333333,0.5875,0.7749999999999999,0.8208333333333334
0.5098039215686274,0.4705882352941176,0.4470588235294118,0.403921568627451
0.630188679245283,0.4264150943396226,0.4452830188679245,0.5245283018867924
0.5509433962264152,0.4452830188679245,0.7056603773584905,0.7773584905660377
0.3333333333333333,0.396078431372549,0.3490196078431372,0.3568627450980391
0.4549019607843137,0.6000000000000001,0.8431372549019608,0.8352941176470589
0.4307692307692307,0.5269230769230769,0.6653846153846154,0.7576923076923077
0.5,0.3583333333333333,0.7416666666666667,0.7458333333333333
