FeTrIL,DDGR,VAE - Filter,VAE - GMM
1.0,1.0,0.9978494623655914,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9988505747126436,1.0,1.0
1.0,1.0,1.0,0.9988505747126436
1.0,1.0,1.0,1.0
1.0,0.9988505747126436,0.9988505747126436,1.0
0.0,0.9599999999999996,1.0,0.9733333333333332
1.0,1.0,1.0,1.0
1.0,0.9980582524271846,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9978947368421054,1.0,1.0
0.0,0.9466666666666664,0.9733333333333332,0.9733333333333334
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.998148148148148
1.0,1.0,1.0,1.0
1.0,0.9988505747126436,1.0,1.0
1.0,1.0,1.0,0.9978494623655914
1.0,0.998148148148148,1.0,0.998148148148148
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.998148148148148
