method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
VAE_Adapt,100,34.636232676353856,103.90869802906158,33.267122401887555,99.80136720566266,203.71006523472425
VAE_BBox,100,33.366663378883295,100.09999013664986,32.13399179006589,96.40197537019766,196.5019655068475
VAE_Filter,100,30.345491318735537,91.0364739562066,29.329040052972324,87.98712015891695,179.02359411512356
VAE_GMM,100,38.163955925335074,114.49186777600521,36.10693134180814,108.32079402542445,222.81266180142967
VAE_Adapt,299,34.636232676353856,103.90869802906158,33.267122401887555,99.80136720566266,203.71006523472425
VAE_BBox,299,33.366663378883295,100.09999013664986,32.13399179006589,96.40197537019766,196.5019655068475
VAE_Filter,299,30.345491318735537,91.0364739562066,29.329040052972324,87.98712015891695,179.02359411512356
VAE_GMM,299,38.163955925335074,114.49186777600521,36.10693134180814,108.32079402542445,222.81266180142967
VAE_Adapt,894,34.636232676353856,103.90869802906158,33.267122401887555,99.80136720566266,203.71006523472425
VAE_BBox,894,33.366663378883295,100.09999013664986,32.13399179006589,96.40197537019766,196.5019655068475
VAE_Filter,894,30.345491318735537,91.0364739562066,29.329040052972324,87.98712015891695,179.02359411512356
VAE_GMM,894,38.163955925335074,114.49186777600521,36.10693134180814,108.32079402542445,222.81266180142967
VAE_Adapt,2674,34.636232676353856,103.90869802906158,33.267122401887555,99.80136720566266,203.71006523472425
VAE_BBox,2674,33.366663378883295,100.09999013664986,32.13399179006589,96.40197537019766,196.5019655068475
VAE_Filter,2674,30.345491318735537,91.0364739562066,29.329040052972324,87.98712015891695,179.02359411512356
VAE_GMM,2674,38.163955925335074,114.49186777600521,36.10693134180814,108.32079402542445,222.81266180142967
VAE_Adapt,135,34.636232676353856,103.90869802906158,33.267122401887555,99.80136720566266,203.71006523472425
VAE_BBox,135,33.366663378883295,100.09999013664986,32.13399179006589,96.40197537019766,196.5019655068475
VAE_Filter,135,30.345491318735537,91.0364739562066,29.329040052972324,87.98712015891695,179.02359411512356
VAE_GMM,135,38.163955925335074,114.49186777600521,36.10693134180814,108.32079402542445,222.81266180142967
EWC_Replay,100,2.2815221096171685,6.844566328851506,0.06104480759965044,0.18313442279895142,7.027700751650458
EWC_Replay,135,2.093424561828789,6.2802736854863666,0.06679362301197311,0.2003808690359195,6.480654554522286
EWC_Replay,299,2.344090215514621,7.0322706465438625,0.08125748559004727,0.24377245677014187,7.276043103314004
EWC_Replay,894,2.530476853583284,7.591430560749852,0.09793027302008808,0.29379081906026433,7.885221379810116
EWC_Replay,2674,2.797511427787702,8.392534283363105,0.12158288443202354,0.36474865329607076,8.757282936659175
LUCIR,100,5.599354075564899,16.798062226694697,1.4023341547356298,4.207002464206889,21.005064690901584
LUCIR,135,5.640043355897069,16.920130067691208,1.402080174518956,4.206240523556868,21.126370591248076
LUCIR,299,5.899774957126421,17.69932487137926,1.516930206105527,4.550790618316581,22.250115489695844
LUCIR,894,6.45021225760553,19.35063677281659,1.8075853225964778,5.422755967789433,24.77339274060602
LUCIR,2674,7.568836831130452,22.706510493391345,2.3650076893610987,7.095023068083296,29.801533561474642
Random,100,1.472564636991463,4.417693910974388,0.05872935699712896,0.17618807099138695,4.593881981965775
Random,135,1.3279588530150552,3.9838765590451657,0.06999230806612303,0.20997692419836916,4.193853483243535
Random,299,1.5334451494862638,4.600335448458791,0.08900194987551202,0.2670058496265361,4.867341298085328
Random,894,1.611600069011803,4.834800207035409,0.10049467611609506,0.30148402834828525,5.136284235383694
Random,2674,1.7380125586015898,5.21403767580477,0.12153664164814267,0.36460992494442807,5.578647600749198
iCaRL,100,4.125054923828898,12.375164771486695,1.4701566174553915,4.410469852366174,16.785634623852868
iCaRL,135,3.814245635983017,11.44273690794905,1.4612992443889379,4.383897733166814,15.826634641115863
iCaRL,299,4.243915576043849,12.731746728131546,1.580994314052061,4.742982942156184,17.47472967028773
iCaRL,894,4.593177548530339,13.779532645591019,1.8715784935077167,5.614735480523151,19.39426812611417
iCaRL,2674,5.284310853370826,15.852932560112484,2.420890681332029,7.262672043996086,23.11560460410857
